Date,Day,Month,Year,IMF_1,IMF_2,IMF_3,IMF_4,IMF_5,IMF_6,IMF_7,IMF_8
2010-02-09,9,2,2010,0.048,0.149,0.012,-0.038,0.229,-1.996,-0.421,3.917
2010-02-10,10,2,2010,-0.066,0.025,-0.099,-0.02,0.299,-2.04,-0.417,3.918
2010-02-11,11,2,2010,-0.15,-0.244,-0.303,0.002,0.372,-2.083,-0.413,3.918
2010-02-12,12,2,2010,,,,,,,,
2010-02-13,13,2,2010,,,,,,,,
2010-02-14,14,2,2010,,,,,,,,
2010-02-15,15,2,2010,,,,,,,,
2010-02-16,16,2,2010,,,,,,,,
2010-02-17,17,2,2010,,,,,,,,
2010-02-18,18,2,2010,0.262,-0.286,-0.633,0.028,0.446,-2.125,-0.409,3.918
2010-02-19,19,2,2010,-0.341,0.391,-1.073,0.055,0.521,-2.167,-0.405,3.919
2010-02-20,20,2,2010,-0.313,0.553,-1.434,0.085,0.598,-2.208,-0.4,3.919
2010-02-21,21,2,2010,0.773,0.048,-1.59,0.117,0.676,-2.248,-0.396,3.919
2010-02-22,22,2,2010,0.923,-0.655,-1.513,0.15,0.755,-2.288,-0.392,3.92
2010-02-23,23,2,2010,0.914,-1.242,-1.194,0.181,0.836,-2.326,-0.388,3.92
2010-02-24,24,2,2010,0.294,-1.353,-0.639,0.208,0.917,-2.364,-0.383,3.92
2010-02-25,25,2,2010,-1.794,-0.548,0.074,0.228,1.0,-2.402,-0.379,3.921
2010-02-26,26,2,2010,,,,,,,,
2010-02-27,27,2,2010,,,,,,,,
2010-02-28,28,2,2010,,,,,,,,
2010-03-01,1,3,2010,,,,,,,,
2010-03-02,2,3,2010,1.845,1.105,0.82,0.239,1.084,-2.438,-0.374,3.921
2010-03-03,3,3,2010,-0.463,1.914,1.465,0.237,1.169,-2.474,-0.37,3.921
2010-03-04,4,3,2010,-1.265,1.848,1.894,0.221,1.254,-2.509,-0.365,3.922
2010-03-05,5,3,2010,-1.437,1.312,2.078,0.187,1.341,-2.543,-0.36,3.922
2010-03-06,6,3,2010,-1.21,0.604,2.054,0.135,1.428,-2.577,-0.356,3.922
2010-03-07,7,3,2010,1.071,0.022,1.864,0.066,1.515,-2.609,-0.351,3.922
2010-03-08,8,3,2010,-0.89,-0.187,1.554,-0.016,1.603,-2.641,-0.346,3.923
2010-03-09,9,3,2010,-0.652,-0.708,1.167,-0.107,1.691,-2.672,-0.341,3.923
2010-03-10,10,3,2010,-0.063,-1.443,0.745,-0.202,1.778,-2.702,-0.336,3.923
2010-03-11,11,3,2010,0.545,-2.004,0.334,-0.3,1.865,-2.732,-0.331,3.923
2010-03-12,12,3,2010,0.103,-2.071,-0.025,-0.395,1.951,-2.76,-0.326,3.923
2010-03-13,13,3,2010,-0.433,-1.537,-0.297,-0.484,2.036,-2.788,-0.321,3.924
2010-03-14,14,3,2010,,,,,,,,
2010-03-15,15,3,2010,,,,,,,,
2010-03-16,16,3,2010,,,,,,,,
2010-03-17,17,3,2010,,,,,,,,
2010-03-18,18,3,2010,-0.014,-0.443,-0.493,-0.564,2.12,-2.815,-0.315,3.924
2010-03-19,19,3,2010,0.355,0.632,-0.633,-0.63,2.202,-2.841,-0.31,3.924
2010-03-20,20,3,2010,-0.315,1.194,-0.737,-0.679,2.282,-2.866,-0.305,3.924
2010-03-21,21,3,2010,-0.164,1.3,-0.825,-0.707,2.361,-2.89,-0.299,3.924
2010-03-22,22,3,2010,0.238,1.033,-0.915,-0.711,2.437,-2.913,-0.294,3.924
2010-03-23,23,3,2010,-0.04,0.525,-1.011,-0.686,2.511,-2.935,-0.288,3.924
2010-03-24,24,3,2010,-0.216,-0.107,-1.115,-0.63,2.583,-2.956,-0.283,3.924
2010-03-25,25,3,2010,0.243,-0.599,-1.225,-0.541,2.652,-2.977,-0.277,3.925
2010-03-26,26,3,2010,-0.053,-0.473,-1.332,-0.418,2.719,-2.996,-0.272,3.925
2010-03-27,27,3,2010,-0.359,-0.026,-1.384,-0.259,2.783,-3.015,-0.266,3.925
2010-03-28,28,3,2010,0.425,0.26,-1.296,-0.067,2.846,-3.033,-0.26,3.925
2010-03-29,29,3,2010,-0.062,0.09,-1.005,0.149,2.906,-3.049,-0.254,3.925
2010-03-30,30,3,2010,-0.524,-0.158,-0.572,0.379,2.964,-3.065,-0.248,3.925
2010-03-31,31,3,2010,0.44,-0.087,-0.089,0.613,3.02,-3.079,-0.242,3.925
2010-04-01,1,4,2010,,,,,,,,
2010-04-02,2,4,2010,0.54,0.105,0.345,0.841,3.074,-3.093,-0.236,3.925
2010-04-03,3,4,2010,-0.513,0.118,0.627,1.053,3.126,-3.106,-0.23,3.925
2010-04-04,4,4,2010,-0.036,0.052,0.686,1.239,3.176,-3.117,-0.224,3.925
2010-04-05,5,4,2010,0.165,-0.028,0.57,1.39,3.224,-3.128,-0.218,3.925
2010-04-06,6,4,2010,0.358,-0.057,0.35,1.503,3.271,-3.137,-0.212,3.925
2010-04-07,7,4,2010,-0.015,-0.053,0.103,1.577,3.316,-3.146,-0.206,3.925
2010-04-08,8,4,2010,0.076,-0.118,-0.098,1.61,3.359,-3.153,-0.199,3.925
2010-04-09,9,4,2010,-0.254,-0.11,-0.209,1.6,3.4,-3.16,-0.193,3.924
2010-04-10,10,4,2010,-0.155,0.024,-0.228,1.546,3.439,-3.165,-0.186,3.924
2010-04-11,11,4,2010,0.011,0.157,-0.17,1.449,3.477,-3.169,-0.18,3.924
2010-04-12,12,4,2010,0.233,0.117,-0.06,1.318,3.513,-3.172,-0.173,3.924
2010-04-13,13,4,2010,-0.225,-0.143,0.064,1.173,3.548,-3.174,-0.167,3.924
2010-04-14,14,4,2010,,,,,,,,
2010-04-15,15,4,2010,,,,,,,,
2010-04-16,16,4,2010,,,,,,,,
2010-04-17,17,4,2010,,,,,,,,
2010-04-18,18,4,2010,0.037,-0.279,0.138,1.035,3.58,-3.175,-0.16,3.924
2010-04-19,19,4,2010,0.138,-0.176,0.114,0.917,3.611,-3.175,-0.153,3.924
2010-04-20,20,4,2010,0.198,0.117,0.022,0.821,3.639,-3.173,-0.147,3.924
2010-04-21,21,4,2010,-0.201,0.473,-0.094,0.743,3.666,-3.171,-0.14,3.923
2010-04-22,22,4,2010,0.212,0.286,-0.192,0.681,3.69,-3.167,-0.133,3.923
2010-04-23,23,4,2010,-0.23,-0.294,-0.255,0.632,3.713,-3.162,-0.126,3.923
2010-04-24,24,4,2010,0.174,-0.676,-0.271,0.593,3.733,-3.156,-0.119,3.923
2010-04-25,25,4,2010,0.272,-0.716,-0.225,0.557,3.751,-3.149,-0.112,3.923
2010-04-26,26,4,2010,-0.161,-0.474,-0.123,0.514,3.767,-3.14,-0.105,3.922
2010-04-27,27,4,2010,-0.306,-0.138,0.017,0.454,3.781,-3.131,-0.098,3.922
2010-04-28,28,4,2010,0.317,0.142,0.171,0.368,3.792,-3.12,-0.091,3.922
2010-04-29,29,4,2010,-0.057,0.364,0.319,0.244,3.801,-3.108,-0.084,3.922
2010-04-30,30,4,2010,-0.32,0.55,0.439,0.073,3.807,-3.095,-0.077,3.921
2010-05-01,1,5,2010,,,,,,,,
2010-05-02,2,5,2010,0.111,0.752,0.51,-0.156,3.812,-3.08,-0.07,3.921
2010-05-03,3,5,2010,0.295,0.84,0.504,-0.447,3.813,-3.064,-0.062,3.921
2010-05-04,4,5,2010,0.047,0.711,0.398,-0.787,3.812,-3.047,-0.055,3.921
2010-05-05,5,5,2010,-0.241,0.434,0.214,-1.16,3.809,-3.029,-0.048,3.92
2010-05-06,6,5,2010,0.207,0.08,-0.012,-1.548,3.803,-3.009,-0.04,3.92
2010-05-07,7,5,2010,-0.17,-0.246,-0.243,-1.933,3.794,-2.988,-0.033,3.92
2010-05-08,8,5,2010,-0.018,-0.448,-0.446,-2.298,3.782,-2.966,-0.026,3.919
2010-05-09,9,5,2010,0.107,-0.525,-0.583,-2.625,3.768,-2.942,-0.018,3.919
2010-05-10,10,5,2010,-0.086,-0.541,-0.618,-2.897,3.751,-2.917,-0.011,3.919
2010-05-11,11,5,2010,0.061,-0.605,-0.517,-3.095,3.731,-2.891,-0.003,3.918
2010-05-12,12,5,2010,0.04,-0.619,-0.283,-3.205,3.708,-2.863,0.005,3.918
2010-05-13,13,5,2010,-0.106,-0.478,0.029,-3.223,3.682,-2.834,0.012,3.917
2010-05-14,14,5,2010,0.157,0.047,0.355,-3.146,3.654,-2.804,0.02,3.917
2010-05-15,15,5,2010,-0.023,0.666,0.634,-2.97,3.622,-2.772,0.027,3.917
2010-05-16,16,5,2010,-0.349,0.442,0.802,-2.694,3.586,-2.739,0.035,3.916
2010-05-17,17,5,2010,0.472,-0.649,0.79,-2.314,3.547,-2.705,0.043,3.916
2010-05-18,18,5,2010,-0.583,-0.733,0.548,-1.832,3.504,-2.669,0.05,3.915
2010-05-19,19,5,2010,,,,,,,,
2010-05-20,20,5,2010,,,,,,,,
2010-05-21,21,5,2010,,,,,,,,
2010-05-22,22,5,2010,,,,,,,,
2010-05-23,23,5,2010,,,,,,,,
2010-05-24,24,5,2010,,,,,,,,
2010-05-25,25,5,2010,,,,,,,,
2010-05-26,26,5,2010,,,,,,,,
2010-05-27,27,5,2010,,,,,,,,
2010-05-28,28,5,2010,,,,,,,,
2010-05-29,29,5,2010,,,,,,,,
2010-05-30,30,5,2010,,,,,,,,
2010-05-31,31,5,2010,,,,,,,,
2010-06-01,1,6,2010,0.649,0.34,0.081,-1.268,3.457,-2.633,0.058,3.915
2010-06-02,2,6,2010,-0.334,0.757,-0.467,-0.647,3.405,-2.594,0.066,3.914
2010-06-03,3,6,2010,-0.623,0.375,-0.931,-0.003,3.348,-2.555,0.074,3.914
2010-06-04,4,6,2010,-0.225,-0.273,-1.205,0.635,3.287,-2.515,0.082,3.914
2010-06-05,5,6,2010,0.338,-0.728,-1.2,1.24,3.22,-2.473,0.089,3.913
2010-06-06,6,6,2010,0.32,-0.675,-0.867,1.795,3.148,-2.43,0.097,3.913
2010-06-07,7,6,2010,-0.27,-0.116,-0.299,2.284,3.07,-2.386,0.105,3.912
2010-06-08,8,6,2010,0.274,0.384,0.378,2.694,2.987,-2.341,0.113,3.912
2010-06-09,9,6,2010,-0.154,0.573,1.038,3.009,2.897,-2.295,0.121,3.911
2010-06-10,10,6,2010,-0.145,0.484,1.555,3.215,2.801,-2.248,0.129,3.91
2010-06-11,11,6,2010,0.181,0.155,1.824,3.296,2.698,-2.2,0.137,3.91
2010-06-12,12,6,2010,-0.219,-0.336,1.821,3.244,2.589,-2.152,0.145,3.909
2010-06-13,13,6,2010,0.132,-0.467,1.531,3.072,2.473,-2.102,0.153,3.909
2010-06-14,14,6,2010,-0.16,-0.071,0.965,2.797,2.351,-2.052,0.16,3.908
2010-06-15,15,6,2010,-0.134,0.352,0.242,2.44,2.224,-2.0,0.168,3.908
2010-06-16,16,6,2010,0.194,0.476,-0.515,2.019,2.091,-1.948,0.176,3.907
2010-06-17,17,6,2010,-0.038,0.141,-1.204,1.552,1.953,-1.895,0.184,3.906
2010-06-18,18,6,2010,-0.14,-0.333,-1.753,1.058,1.811,-1.842,0.192,3.906
2010-06-19,19,6,2010,-0.012,-0.534,-2.094,0.557,1.665,-1.787,0.2,3.905
2010-06-20,20,6,2010,-0.109,-0.37,-2.183,0.066,1.516,-1.733,0.208,3.905
2010-06-21,21,6,2010,0.082,-0.024,-2.067,-0.396,1.363,-1.677,0.216,3.904
2010-06-22,22,6,2010,0.069,0.346,-1.807,-0.821,1.207,-1.621,0.224,3.903
2010-06-23,23,6,2010,0.005,0.537,-1.457,-1.203,1.048,-1.565,0.232,3.903
2010-06-24,24,6,2010,0.199,0.38,-1.059,-1.543,0.888,-1.507,0.24,3.902
2010-06-25,25,6,2010,-0.162,0.008,-0.632,-1.839,0.725,-1.45,0.248,3.901
2010-06-26,26,6,2010,-0.217,-0.314,-0.205,-2.09,0.562,-1.392,0.256,3.901
2010-06-27,27,6,2010,0.141,-0.361,0.187,-2.296,0.397,-1.333,0.264,3.9
2010-06-28,28,6,2010,0.215,-0.201,0.511,-2.454,0.232,-1.275,0.273,3.899
2010-06-29,29,6,2010,0.028,0.036,0.77,-2.563,0.067,-1.216,0.281,3.898
2010-06-30,30,6,2010,-0.163,0.177,0.977,-2.622,-0.098,-1.156,0.289,3.898
2011-01-01,1,1,2011,0.13,0.125,1.141,-2.63,-0.263,-1.096,0.297,3.897
2011-01-02,2,1,2011,-0.1,-0.011,1.259,-2.586,-0.426,-1.036,0.305,3.896
2011-01-03,3,1,2011,0.069,-0.057,1.332,-2.488,-0.588,-0.976,0.313,3.896
2011-01-04,4,1,2011,0.02,-0.002,1.365,-2.334,-0.748,-0.916,0.321,3.895
2011-01-05,5,1,2011,-0.049,0.085,1.327,-2.125,-0.905,-0.856,0.328,3.894
2011-01-06,6,1,2011,0.007,0.097,1.179,-1.858,-1.059,-0.795,0.336,3.893
2011-01-07,7,1,2011,-0.047,-0.105,0.895,-1.536,-1.21,-0.734,0.344,3.892
2011-01-08,8,1,2011,0.099,-0.243,0.503,-1.172,-1.358,-0.674,0.352,3.892
2011-01-09,9,1,2011,0.183,0.009,0.052,-0.782,-1.501,-0.613,0.36,3.891
2011-01-10,10,1,2011,-0.139,0.521,-0.367,-0.381,-1.639,-0.553,0.368,3.89
2011-01-11,11,1,2011,-0.501,0.639,-0.652,0.013,-1.772,-0.492,0.376,3.889
2011-01-12,12,1,2011,0.427,-0.126,-0.728,0.387,-1.9,-0.432,0.384,3.888
2011-01-13,13,1,2011,1.032,-1.019,-0.626,0.727,-2.022,-0.371,0.392,3.887
2011-01-14,14,1,2011,0.844,-1.204,-0.408,1.03,-2.138,-0.311,0.4,3.887
2011-01-15,15,1,2011,-0.054,-0.598,-0.137,1.293,-2.246,-0.251,0.408,3.886
2011-01-16,16,1,2011,-2.014,0.605,0.134,1.514,-2.348,-0.191,0.415,3.885
2011-01-17,17,1,2011,1.983,1.74,0.355,1.688,-2.441,-0.132,0.423,3.884
2011-01-18,18,1,2011,2.557,2.04,0.475,1.814,-2.527,-0.073,0.431,3.883
2011-01-19,19,1,2011,-2.735,1.084,0.459,1.889,-2.604,-0.014,0.439,3.882
2011-01-20,20,1,2011,-1.412,-0.239,0.337,1.914,-2.672,0.044,0.447,3.881
2011-01-21,21,1,2011,-0.374,-1.477,0.15,1.895,-2.731,0.102,0.454,3.88
2011-01-22,22,1,2011,1.335,-2.432,-0.061,1.838,-2.781,0.16,0.462,3.879
2011-01-23,23,1,2011,2.254,-2.894,-0.254,1.75,-2.822,0.217,0.47,3.879
2011-01-24,24,1,2011,2.293,-2.812,-0.394,1.639,-2.854,0.274,0.477,3.878
2011-01-25,25,1,2011,2.445,-2.402,-0.465,1.509,-2.878,0.33,0.485,3.877
2011-01-26,26,1,2011,2.003,-1.754,-0.478,1.369,-2.894,0.385,0.492,3.876
2011-01-27,27,1,2011,1.313,-0.907,-0.444,1.225,-2.902,0.44,0.5,3.875
2011-01-28,28,1,2011,0.414,0.107,-0.373,1.078,-2.902,0.494,0.508,3.874
2011-01-29,29,1,2011,-0.415,1.215,-0.272,0.93,-2.894,0.548,0.515,3.873
2011-01-30,30,1,2011,-1.377,2.329,-0.148,0.78,-2.88,0.601,0.523,3.872
2011-01-31,31,1,2011,-1.484,3.264,-0.008,0.631,-2.858,0.654,0.53,3.871
2011-02-01,1,2,2011,1.078,3.516,0.14,0.483,-2.83,0.705,0.537,3.87
2011-02-02,2,2,2011,-0.795,2.495,0.288,0.337,-2.795,0.757,0.545,3.869
2011-02-03,3,2,2011,0.542,1.362,0.429,0.194,-2.754,0.807,0.552,3.868
2011-02-04,4,2,2011,-0.212,1.027,0.555,0.055,-2.707,0.856,0.559,3.867
2011-02-05,5,2,2011,-0.246,0.384,0.657,-0.079,-2.654,0.905,0.567,3.866
2011-02-06,6,2,2011,-0.109,-0.809,0.728,-0.207,-2.595,0.953,0.574,3.865
2011-02-07,7,2,2011,-0.045,-2.101,0.76,-0.328,-2.531,1.0,0.581,3.864
2011-02-08,8,2,2011,-0.071,-2.969,0.746,-0.441,-2.462,1.047,0.588,3.862
2011-02-09,9,2,2011,0.122,-3.314,0.676,-0.546,-2.388,1.092,0.595,3.861
2011-02-10,10,2,2011,0.158,-3.156,0.549,-0.642,-2.309,1.137,0.602,3.86
2011-02-11,11,2,2011,-0.244,-2.525,0.375,-0.729,-2.226,1.181,0.609,3.859
2011-02-12,12,2,2011,0.287,-1.607,0.169,-0.809,-2.138,1.224,0.616,3.858
2011-02-13,13,2,2011,0.327,-0.69,-0.055,-0.882,-2.047,1.266,0.623,3.857
2011-02-14,14,2,2011,-0.347,0.132,-0.28,-0.947,-1.951,1.307,0.63,3.856
2011-02-15,15,2,2011,-0.136,1.048,-0.493,-1.006,-1.852,1.347,0.637,3.855
2011-02-16,16,2,2011,0.308,1.896,-0.679,-1.058,-1.75,1.386,0.644,3.854
2011-02-17,17,2,2011,0.254,2.391,-0.823,-1.104,-1.644,1.424,0.651,3.852
2011-02-18,18,2,2011,-0.242,2.564,-0.91,-1.145,-1.536,1.461,0.657,3.851
2011-02-19,19,2,2011,0.217,2.606,-0.928,-1.182,-1.424,1.497,0.664,3.85
2011-02-20,20,2,2011,-0.207,2.554,-0.874,-1.214,-1.31,1.531,0.671,3.849
2011-02-21,21,2,2011,0.096,1.906,-0.756,-1.242,-1.194,1.565,0.677,3.848
2011-02-22,22,2,2011,0.138,0.762,-0.586,-1.267,-1.076,1.598,0.684,3.847
2011-02-23,23,2,2011,0.232,-0.579,-0.376,-1.286,-0.956,1.629,0.69,3.845
2011-02-24,24,2,2011,-0.248,-1.679,-0.138,-1.302,-0.834,1.66,0.697,3.844
2011-02-25,25,2,2011,-0.135,-2.093,0.115,-1.312,-0.711,1.689,0.703,3.843
2011-02-26,26,2,2011,-0.032,-1.902,0.369,-1.317,-0.587,1.717,0.709,3.842
2011-02-27,27,2,2011,0.246,-1.375,0.607,-1.316,-0.462,1.744,0.715,3.841
2011-02-28,28,2,2011,-0.231,-0.759,0.806,-1.31,-0.336,1.769,0.722,3.839
2011-03-01,1,3,2011,0.008,-0.105,0.946,-1.297,-0.211,1.794,0.728,3.838
2011-03-02,2,3,2011,0.146,0.523,1.007,-1.278,-0.086,1.817,0.734,3.837
2011-03-03,3,3,2011,0.164,1.067,0.968,-1.252,0.039,1.838,0.74,3.836
2011-03-04,4,3,2011,-0.195,1.403,0.809,-1.219,0.164,1.859,0.746,3.834
2011-03-05,5,3,2011,-0.093,1.402,0.519,-1.177,0.287,1.878,0.751,3.833
2011-03-06,6,3,2011,0.253,1.039,0.141,-1.127,0.409,1.895,0.757,3.832
2011-03-07,7,3,2011,-0.305,0.307,-0.27,-1.066,0.529,1.912,0.763,3.831
2011-03-08,8,3,2011,0.169,-0.586,-0.659,-0.996,0.648,1.927,0.769,3.829
2011-03-09,9,3,2011,0.375,-0.995,-0.971,-0.916,0.765,1.94,0.774,3.828
2011-03-10,10,3,2011,-0.537,-0.423,-1.153,-0.825,0.879,1.952,0.78,3.827
2011-03-11,11,3,2011,0.595,0.535,-1.17,-0.724,0.99,1.963,0.785,3.825
2011-03-12,12,3,2011,0.024,0.796,-0.991,-0.614,1.099,1.972,0.791,3.824
2011-03-13,13,3,2011,-0.261,0.361,-0.607,-0.495,1.204,1.979,0.796,3.823
2011-03-14,14,3,2011,-0.638,-0.305,-0.102,-0.368,1.306,1.985,0.801,3.821
2011-03-15,15,3,2011,-0.512,-0.693,0.419,-0.235,1.403,1.99,0.807,3.82
2011-03-16,16,3,2011,0.663,-0.566,0.877,-0.095,1.497,1.993,0.812,3.819
2011-03-17,17,3,2011,0.281,0.038,1.216,0.051,1.587,1.994,0.817,3.817
2011-03-18,18,3,2011,-0.72,0.628,1.389,0.201,1.671,1.994,0.822,3.816
2011-03-19,19,3,2011,-0.579,0.691,1.349,0.354,1.751,1.992,0.827,3.815
2011-03-20,20,3,2011,0.104,0.359,1.071,0.507,1.826,1.989,0.831,3.813
2011-03-21,21,3,2011,0.92,-0.117,0.614,0.657,1.895,1.983,0.836,3.812
2011-03-22,22,3,2011,0.563,-0.506,0.059,0.798,1.958,1.976,0.841,3.811
2011-03-23,23,3,2011,0.176,-0.727,-0.513,0.927,2.015,1.968,0.845,3.809
2011-03-24,24,3,2011,-1.199,-0.697,-1.026,1.041,2.066,1.957,0.85,3.808
2011-03-25,25,3,2011,0.424,-0.359,-1.416,1.134,2.11,1.945,0.854,3.806
2011-03-26,26,3,2011,1.341,0.156,-1.642,1.203,2.147,1.932,0.859,3.805
2011-03-27,27,3,2011,-1.369,0.635,-1.67,1.245,2.177,1.916,0.863,3.803
2011-03-28,28,3,2011,0.205,0.633,-1.463,1.258,2.199,1.898,0.867,3.802
2011-03-29,29,3,2011,1.279,0.109,-0.997,1.244,2.214,1.879,0.871,3.801
2011-03-30,30,3,2011,-1.143,-0.471,-0.34,1.201,2.221,1.858,0.875,3.799
2011-03-31,31,3,2011,0.952,-0.126,0.412,1.129,2.221,1.835,0.879,3.798
2011-04-01,1,4,2011,-0.062,0.316,1.114,1.029,2.214,1.811,0.883,3.796
2011-04-02,2,4,2011,-0.467,0.294,1.608,0.899,2.199,1.784,0.887,3.795
2011-04-03,3,4,2011,0.175,-0.193,1.759,0.74,2.178,1.756,0.89,3.793
2011-04-04,4,4,2011,-0.233,-0.146,1.56,0.555,2.151,1.727,0.894,3.792
2011-04-05,5,4,2011,-0.022,0.072,1.099,0.351,2.117,1.696,0.898,3.79
2011-04-06,6,4,2011,0.201,0.137,0.498,0.133,2.077,1.663,0.901,3.789
2011-04-07,7,4,2011,-0.123,-0.005,-0.134,-0.091,2.031,1.629,0.904,3.787
2011-04-08,8,4,2011,-0.116,-0.21,-0.728,-0.314,1.98,1.594,0.908,3.786
2011-04-09,9,4,2011,-0.462,-0.167,-1.219,-0.529,1.924,1.558,0.911,3.784
2011-04-10,10,4,2011,-0.143,0.127,-1.533,-0.729,1.862,1.52,0.914,3.783
2011-04-11,11,4,2011,0.247,0.431,-1.645,-0.907,1.795,1.48,0.917,3.781
2011-04-12,12,4,2011,0.74,0.392,-1.538,-1.057,1.724,1.44,0.92,3.78
2011-04-13,13,4,2011,0.65,-0.107,-1.214,-1.177,1.648,1.399,0.922,3.778
2011-04-14,14,4,2011,-0.812,-0.622,-0.728,-1.265,1.568,1.356,0.925,3.777
2011-04-15,15,4,2011,0.224,-0.558,-0.145,-1.321,1.484,1.313,0.928,3.775
2011-04-16,16,4,2011,0.673,-0.143,0.447,-1.345,1.397,1.268,0.93,3.774
2011-04-17,17,4,2011,0.599,0.252,0.955,-1.338,1.305,1.223,0.933,3.772
2011-04-18,18,4,2011,0.026,0.496,1.285,-1.3,1.211,1.176,0.935,3.77
2011-04-19,19,4,2011,-0.421,0.544,1.358,-1.229,1.113,1.129,0.937,3.769
2011-04-20,20,4,2011,0.347,0.423,1.16,-1.13,1.013,1.081,0.939,3.767
2011-04-21,21,4,2011,-0.308,0.203,0.761,-1.007,0.911,1.032,0.941,3.766
2011-04-22,22,4,2011,0.306,-0.188,0.251,-0.865,0.807,0.983,0.943,3.764
2011-04-23,23,4,2011,-0.334,-0.313,-0.285,-0.709,0.701,0.933,0.945,3.763
2011-04-24,24,4,2011,0.022,-0.207,-0.754,-0.545,0.595,0.882,0.947,3.761
2011-04-25,25,4,2011,0.421,-0.12,-1.05,-0.378,0.488,0.831,0.949,3.759
2011-04-26,26,4,2011,0.209,-0.274,-1.091,-0.213,0.382,0.779,0.95,3.758
2011-04-27,27,4,2011,-0.481,-0.362,-0.913,-0.054,0.276,0.727,0.952,3.756
2011-04-28,28,4,2011,0.196,-0.051,-0.595,0.095,0.172,0.674,0.953,3.754
2011-04-29,29,4,2011,0.464,0.409,-0.208,0.237,0.07,0.622,0.954,3.753
2011-04-30,30,4,2011,0.367,0.74,0.18,0.369,-0.031,0.568,0.955,3.751
2011-05-01,1,5,2011,0.12,0.794,0.503,0.493,-0.13,0.515,0.956,3.749
2011-05-02,2,5,2011,-0.148,0.578,0.723,0.607,-0.227,0.461,0.957,3.748
2011-05-03,3,5,2011,-0.282,0.132,0.848,0.711,-0.322,0.408,0.958,3.746
2011-05-04,4,5,2011,-0.124,-0.416,0.891,0.807,-0.414,0.354,0.959,3.744
2011-05-05,5,5,2011,-0.006,-0.951,0.866,0.893,-0.504,0.3,0.96,3.743
2011-05-06,6,5,2011,-0.083,-1.331,0.786,0.972,-0.592,0.246,0.96,3.741
2011-05-07,7,5,2011,-0.067,-1.557,0.665,1.044,-0.676,0.192,0.961,3.739
2011-05-08,8,5,2011,-0.094,-1.608,0.515,1.107,-0.758,0.138,0.961,3.738
2011-05-09,9,5,2011,0.042,-1.495,0.344,1.164,-0.837,0.085,0.961,3.736
2011-05-10,10,5,2011,0.197,-1.276,0.15,1.214,-0.912,0.032,0.961,3.734
2011-05-11,11,5,2011,-0.107,-0.982,-0.057,1.258,-0.985,-0.022,0.961,3.733
2011-05-12,12,5,2011,0.034,-0.431,-0.262,1.295,-1.053,-0.074,0.961,3.731
2011-05-13,13,5,2011,-0.195,0.575,-0.451,1.326,-1.118,-0.127,0.961,3.729
2011-05-14,14,5,2011,0.204,1.622,-0.606,1.351,-1.18,-0.179,0.96,3.727
2011-05-15,15,5,2011,-0.035,2.159,-0.714,1.372,-1.237,-0.231,0.96,3.726
2011-05-16,16,5,2011,-0.194,2.157,-0.76,1.386,-1.291,-0.282,0.959,3.724
2011-05-17,17,5,2011,-0.033,1.775,-0.746,1.396,-1.34,-0.332,0.959,3.722
2011-05-18,18,5,2011,0.143,1.127,-0.68,1.4,-1.386,-0.382,0.958,3.721
2011-05-19,19,5,2011,-0.06,0.319,-0.572,1.395,-1.426,-0.432,0.957,3.719
2011-05-20,20,5,2011,0.033,-0.413,-0.432,1.382,-1.463,-0.48,0.956,3.717
2011-05-21,21,5,2011,-0.077,-0.958,-0.271,1.359,-1.494,-0.528,0.955,3.715
2011-05-22,22,5,2011,0.123,-1.42,-0.101,1.326,-1.52,-0.575,0.954,3.714
2011-05-23,23,5,2011,-0.07,-1.882,0.068,1.283,-1.542,-0.622,0.952,3.712
2011-05-24,24,5,2011,-0.272,-2.319,0.226,1.228,-1.557,-0.667,0.951,3.71
2011-05-25,25,5,2011,-0.086,-2.515,0.362,1.161,-1.568,-0.711,0.949,3.708
2011-05-26,26,5,2011,0.6,-1.974,0.465,1.082,-1.572,-0.755,0.948,3.706
2011-05-27,27,5,2011,-0.219,-0.587,0.532,0.99,-1.57,-0.797,0.946,3.705
2011-05-28,28,5,2011,-0.798,1.005,0.562,0.884,-1.562,-0.838,0.944,3.703
2011-05-29,29,5,2011,-1.408,2.276,0.55,0.766,-1.548,-0.879,0.942,3.701
2011-05-30,30,5,2011,0.247,2.531,0.491,0.636,-1.527,-0.918,0.939,3.699
2011-05-31,31,5,2011,1.969,1.667,0.385,0.499,-1.499,-0.955,0.937,3.697
2011-06-01,1,6,2011,,,,,,,,
2011-06-02,2,6,2011,,,,,,,,
2011-06-03,3,6,2011,,,,,,,,
2011-06-04,4,6,2011,,,,,,,,
2011-06-05,5,6,2011,,,,,,,,
2011-06-06,6,6,2011,,,,,,,,
2011-06-07,7,6,2011,,,,,,,,
2011-06-08,8,6,2011,,,,,,,,
2011-06-09,9,6,2011,,,,,,,,
2011-06-10,10,6,2011,,,,,,,,
2011-06-11,11,6,2011,,,,,,,,
2011-06-12,12,6,2011,,,,,,,,
2011-06-13,13,6,2011,,,,,,,,
2011-06-14,14,6,2011,,,,,,,,
2011-06-15,15,6,2011,,,,,,,,
2011-06-16,16,6,2011,,,,,,,,
2011-06-17,17,6,2011,,,,,,,,
2011-06-18,18,6,2011,,,,,,,,
2011-06-19,19,6,2011,,,,,,,,
